Property_ID,Address,Value_2023,Link,area
R391835,"1111 DEL ROY DR, CEDAR PARK, TX  78613","$435,331",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391835,"1,884 Sq. Ft"
R391836,"1113 DEL ROY DR, CEDAR PARK, TX  78613","$548,563",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391836,"3,588 Sq. Ft"
R391837,"1115 DEL ROY DR, CEDAR PARK, TX  78613","$398,736",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391837,"1,896 Sq. Ft"
R391838,"1117 DEL ROY DR, CEDAR PARK, TX  78613","$600,959",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391838,"3,297 Sq. Ft"
R391839,"1201 DEL ROY DR, CEDAR PARK, TX  78613","$445,751",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391839,"2,286 Sq. Ft"
R391840,"1203 DEL ROY DR, CEDAR PARK, TX  78613","$548,831",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391840,"2,825 Sq. Ft"
R391841,"1205 DEL ROY DR, CEDAR PARK, TX  78613","$440,052",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391841,"2,183 Sq. Ft"
R391842,"1204 STILLWELL RIDGE, CEDAR PARK, TX  78613","$512,094",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391842,"2,724 Sq. Ft"
R391843,"1202 STILLWELL RIDGE, CEDAR PARK, TX  78613","$542,644",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391843,"3,465 Sq. Ft"
R391844,"1200 STILLWELL RIDGE, CEDAR PARK, TX  78613","$598,006",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391844,"3,516 Sq. Ft"
R391845,"1116 STILLWELL RDG, CEDAR PARK, TX  78613","$619,240",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391845,"3,033 Sq. Ft"
R391846,"1114 STILLWELL RIDGE, CEDAR PARK, TX  78613","$549,495",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391846,"3,305 Sq. Ft"
R391847,"1112 STILLWELL RIDGE, CEDAR PARK, TX  78613","$560,391",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391847,"2,940 Sq. Ft"
R391848,"1110 STILLWELL RIDGE, CEDAR PARK, TX  78613","$545,633",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391848,"3,305 Sq. Ft"
R391849,"1108 STILLWELL RIDGE, CEDAR PARK, TX  78613","$410,169",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391849,"1,853 Sq. Ft"
R391850,"1106 STILLWELL RIDGE, CEDAR PARK, TX  78613","$584,416",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391850,"2,892 Sq. Ft"
R391851,"1104 STILLWELL RIDGE, CEDAR PARK, TX  78613","$449,880",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391851,"2,166 Sq. Ft"
R391852,"1102 STILLWELL RIDGE, CEDAR PARK, TX  78613","$451,278",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391852,"2,133 Sq. Ft"
R391853,"1100 STILLWELL RIDGE, CEDAR PARK, TX  78613","$540,524",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391853,"3,416 Sq. Ft"
R391854,"1103 STILLWELL RIDGE, CEDAR PARK, TX  78613","$398,274",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391854,"1,898 Sq. Ft"
R391855,"1105 STILLWELL RIDGE, CEDAR PARK, TX  78613","$537,591",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391855,"2,776 Sq. Ft"
R391856,"1107 STILLWELL RIDGE, CEDAR PARK, TX  78613","$444,936",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391856,"2,095 Sq. Ft"
R391857,"1109 STILLWELL RIDGE, CEDAR PARK, TX  78613","$611,223",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391857,"3,579 Sq. Ft"
R391858,"1111 STILLWELL RIDGE, CEDAR PARK, TX  78613","$436,575",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391858,"2,197 Sq. Ft"
R391859,"1113 STILLWELL RIDGE, CEDAR PARK, TX  78613","$529,705",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391859,"2,859 Sq. Ft"
R391860,"1115 STILLWELL RIDGE, CEDAR PARK, TX  78613","$560,211",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391860,"3,602 Sq. Ft"
R391861,"1117 STILLWELL RIDGE, CEDAR PARK, TX  78613","$443,547",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391861,"1,904 Sq. Ft"
R391862,"1119 STILLWELL RIDGE, CEDAR PARK, TX  78613","$556,062",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391862,"3,579 Sq. Ft"
R391863,"1121 STILLWELL RIDGE, CEDAR PARK, TX  78613","$550,985",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391863,"2,827 Sq. Ft"
R391864,"1201 STILLWELL RDG, CEDAR PARK, TX  78613","$459,212",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391864,"2,317 Sq. Ft"
R391865,"1203 STILLWELL RIDGE, CEDAR PARK, TX  78613","$429,053",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391865,"2,126 Sq. Ft"
R391866,"1205 STILLWELL RIDGE, CEDAR PARK, TX  78613","$511,892",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391866,"2,426 Sq. Ft"
R391867,"1120 VAN HORN WAY, CEDAR PARK, TX  78613","$535,880",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391867,"2,971 Sq. Ft"
R391868,"1118 VAN HORN WAY, CEDAR PARK, TX  78613","$575,724",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391868,"3,057 Sq. Ft"
R391869,"1116 VAN HORN WAY, CEDAR PARK, TX  78613","$558,739",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391869,"3,560 Sq. Ft"
R391870,"1114 VAN HORN WAY, CEDAR PARK, TX  78613","$416,368",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391870,"1,909 Sq. Ft"
R391871,"1112 VAN HORN WAY, CEDAR PARK, TX  78613","$428,695",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391871,"1,900 Sq. Ft"
R391872,"2101 VAN HORN CV, CEDAR PARK, TX  78613","$681,421",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391872,"4,367 Sq. Ft"
R391873,"2103 VAN HORN CV, CEDAR PARK, TX  78613","$560,814",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391873,"3,581 Sq. Ft"
R391874,"2105 VAN HORN CV, CEDAR PARK, TX  78613","$482,608",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391874,"2,563 Sq. Ft"
R391875,"2107 VAN HORN CV, CEDAR PARK, TX  78613","$407,694",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391875,"1,910 Sq. Ft"
R391876,"2109 VAN HORN CV, CEDAR PARK, TX  78613","$546,592",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391876,"2,842 Sq. Ft"
R391877,"2111 VAN HORN CV, CEDAR PARK, TX  78613","$606,584",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391877,"3,529 Sq. Ft"
R391878,"2112 VAN HORN CV, CEDAR PARK, TX  78613","$527,804",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391878,"2,799 Sq. Ft"
R391879,"2110 VAN HORN CV, CEDAR PARK, TX  78613","$593,025",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391879,"3,013 Sq. Ft"
R391880,"2108 VAN HORN CV, CEDAR PARK, TX  78613","$551,438",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391880,"2,646 Sq. Ft"
R391881,"2106 VAN HORN CV, CEDAR PARK, TX  78613","$567,023",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391881,"2,546 Sq. Ft"
R391882,"2104 VAN HORN CV, CEDAR PARK, TX  78613","$557,574",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391882,"3,045 Sq. Ft"
R391883,"2102 VAN HORN CV, CEDAR PARK, TX  78613","$615,557",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391883,"3,057 Sq. Ft"
R391884,"2100 VAN HORN CV, CEDAR PARK, TX  78613","$529,175",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391884,"2,568 Sq. Ft"
R391885,"VAN HORN CV, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391885,-
R405042,"ZEPPELIN DR, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405042,-
R405043,"1105 WATER HOLE TRL, CEDAR PARK, TX  78613","$604,643",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405043,"4,224 Sq. Ft"
R405044,"1103 WATER HOLE TRL, CEDAR PARK, TX  78613","$570,139",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405044,"3,054 Sq. Ft"
R405045,"1101 WATER HOLE TRL, CEDAR PARK, TX  78613","$579,266",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405045,"3,668 Sq. Ft"
R405046,"2204 FLAMING TREE CT, CEDAR PARK, TX  78613","$576,693",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405046,"3,307 Sq. Ft"
R405047,"2206 FLAMING TREE CT, CEDAR PARK, TX  78613","$719,320",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405047,"4,368 Sq. Ft"
R405048,"2208 FLAMING TREE CT, CEDAR PARK, TX  78613","$558,933",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405048,"2,902 Sq. Ft"
R405049,"2210 FLAMING TREE CT, CEDAR PARK, TX  78613","$703,791",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405049,"5,668 Sq. Ft"
R405050,"2211 FLAMING TREE, CEDAR PARK, TX  78613","$633,635",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405050,"4,788 Sq. Ft"
R405051,"2209 FLAMING TREE CT, CEDAR PARK, TX  78613","$800,792",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405051,"5,614 Sq. Ft"
R405052,"2207 FLAMING TREE CT, CEDAR PARK, TX  78613","$593,103",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405052,"3,954 Sq. Ft"
R405053,"2205 FLAMING TREE CT, CEDAR PARK, TX  78613","$593,010",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405053,"3,426 Sq. Ft"
R405054,"2203 FLAMING TREE CT, CEDAR PARK, TX  78613","$591,991",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405054,"2,803 Sq. Ft"
R405055,"2201 FLAMING TREE CT, CEDAR PARK, TX  78613","$578,432",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405055,"3,954 Sq. Ft"
R405056,"2200 RACHEL RIDGE, CEDAR PARK, TX  78613","$619,605",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405056,"3,442 Sq. Ft"
R405057,"2202 RACHEL RIDGE, CEDAR PARK, TX  78613","$578,432",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405057,"3,954 Sq. Ft"
R405058,"2204 RACHEL RIDGE, CEDAR PARK, TX  78613","$683,796",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405058,"4,589 Sq. Ft"
R405059,"2206 RACHEL RIDGE, CEDAR PARK, TX  78613","$549,442",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405059,"3,307 Sq. Ft"
R405060,"2208 RACHEL RIDGE, CEDAR PARK, TX  78613","$705,835",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405060,"5,668 Sq. Ft"
R405061,"2210 RACHEL RIDGE, CEDAR PARK, TX  78613","$647,646",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405061,"4,788 Sq. Ft"
R405062,"2209 RACHEL RIDGE, CEDAR PARK, TX  78613","$570,601",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405062,"3,743 Sq. Ft"
R405063,"2207 RACHEL RIDGE, CEDAR PARK, TX  78613","$552,265",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405063,"3,562 Sq. Ft"
R405064,"2205 RACHEL RIDGE, CEDAR PARK, TX  78613","$567,698",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405064,"3,954 Sq. Ft"
R405065,"2203 RACHEL RIDGE, CEDAR PARK, TX  78613","$554,453",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405065,"2,875 Sq. Ft"
R405066,"2201 RACHEL RIDGE, CEDAR PARK, TX  78613","$588,015",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405066,"4,143 Sq. Ft"
R405067,"ZEPPELIN DR, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405067,-
R405068,"1106 WATER HOLE TRL, CEDAR PARK, TX  78613","$571,390",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405068,"4,018 Sq. Ft"
R405069,"1104 WATER HOLE TRL, CEDAR PARK, TX  78613","$567,866",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405069,"3,307 Sq. Ft"
R405070,"1102 WATER HOLE TRL, CEDAR PARK, TX  78613","$593,255",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405070,"4,148 Sq. Ft"
R405071,"1100 WATER HOLE TRL, CEDAR PARK, TX  78613","$634,078",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405071,"4,717 Sq. Ft"
R405072,"1006 WATER HOLE TRL, CEDAR PARK, TX  78613","$524,211",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405072,"2,803 Sq. Ft"
R405073,"1004 WATER HOLE TRL, CEDAR PARK, TX  78613","$567,111",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405073,"3,724 Sq. Ft"
R405074,"1002 WATER HOLE TRL, CEDAR PARK, TX  78613","$726,451",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405074,"4,819 Sq. Ft"
R405075,"1000 WATER HOLE TRL, CEDAR PARK, TX  78613","$577,946",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405075,"2,976 Sq. Ft"
R405076,"2121 RACHEL RIDGE, CEDAR PARK, TX  78613","$547,488",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405076,"3,326 Sq. Ft"
R405077,"2119 RACHEL RDG, CEDAR PARK, TX  78613","$535,717",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R405077,"3,506 Sq. Ft"
R411123,"1518 BALD CYPRESS CV, CEDAR PARK, TX  78613","$16,830",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411123,-
R411124,"1519 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$556,032",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411124,"3,296 Sq. Ft"
R411125,"1517 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$578,791",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411125,"4,167 Sq. Ft"
R411126,"1515 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$503,274",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411126,"2,841 Sq. Ft"
R411127,"1513 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$637,699",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411127,"4,189 Sq. Ft"
R411128,"1511 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$17,820",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411128,-
R411129,"1502 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$613,046",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411129,"3,380 Sq. Ft"
R411130,"1504 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$412,448",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411130,"1,925 Sq. Ft"
R411131,"1506 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$601,671",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411131,"4,050 Sq. Ft"
R411132,"1508 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$548,446",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411132,"3,296 Sq. Ft"
R411133,"1513 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$556,032",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411133,"3,296 Sq. Ft"
R411134,"1511 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$566,899",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411134,"3,554 Sq. Ft"
R411135,"2209 KIMRA LN, CEDAR PARK, TX  78613","$534,413",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411135,"2,824 Sq. Ft"
R411136,"2211 KIMRA LN, CEDAR PARK, TX  78613","$540,502",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411136,"2,844 Sq. Ft"
R411137,"2213 KIMRA LN, CEDAR PARK, TX  78613","$555,152",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411137,"3,297 Sq. Ft"
R411138,"2215 KIMRA LN, CEDAR PARK, TX  78613","$568,760",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411138,"3,575 Sq. Ft"
R411139,"2217 KIMRA LN, CEDAR PARK, TX  78613","$512,475",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411139,"2,431 Sq. Ft"
R411140,"2219 KIMRA LN, CEDAR PARK, TX  78613","$510,468",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411140,"2,409 Sq. Ft"
R411141,"2216 MILAN DR, CEDAR PARK, TX  78613","$562,391",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411141,"3,296 Sq. Ft"
R411142,"2214 MILAN DR, CEDAR PARK, TX  78613","$404,520",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411142,"1,900 Sq. Ft"
R411143,"2212 MILAN DR, CEDAR PARK, TX  78613","$641,608",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411143,"4,037 Sq. Ft"
R411144,"2210 MILAN DR, CEDAR PARK, TX  78613","$533,214",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411144,"2,844 Sq. Ft"
R411145,"2208 MILAN DR, CEDAR PARK, TX  78613","$578,685",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411145,"4,037 Sq. Ft"
R411146,"2206 MILAN DR, CEDAR PARK, TX  78613","$540,822",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411146,"2,431 Sq. Ft"
R411147,"2204 MILAN DR, CEDAR PARK, TX  78613","$549,350",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411147,"2,844 Sq. Ft"
R411148,"2205 MILAN DR, CEDAR PARK, TX  78613","$602,586",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411148,"4,037 Sq. Ft"
R411149,"2207 MILAN DR, CEDAR PARK, TX  78613","$548,304",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411149,"3,296 Sq. Ft"
R411151,"1509 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$566,087",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411151,"3,310 Sq. Ft"
R411152,"1507 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$499,285",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411152,"2,590 Sq. Ft"
R411153,"1505 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$595,514",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411153,"3,172 Sq. Ft"
R411154,"1503 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$563,648",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411154,"2,477 Sq. Ft"
R411155,"1501 RHAPSODY RIDGE DR, CEDAR PARK, TX  78613","$636,238",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411155,"4,133 Sq. Ft"
R411156,"2204 PENA BLANCA DR, CEDAR PARK, TX  78613","$507,592",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411156,"2,357 Sq. Ft"
R411157,"2202 PENA BLANCA DR, CEDAR PARK, TX  78613","$437,988",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411157,"2,318 Sq. Ft"
R411158,"2200 PENA BLANCA DR, CEDAR PARK, TX  78613","$535,036",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411158,"2,864 Sq. Ft"
R411159,"2114 PENA BLANCA DR, CEDAR PARK, TX  78613","$589,799",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411159,"4,152 Sq. Ft"
R411160,"2112 PENA BLANCA DR, CEDAR PARK, TX  78613","$535,859",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411160,"2,681 Sq. Ft"
R411161,"2312 LITTLE TREE BEND, CEDAR PARK, TX  78613","$556,226",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411161,"3,296 Sq. Ft"
R411162,"2310 LITTLE TREE BEND, CEDAR PARK, TX  78613","$607,714",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411162,"3,724 Sq. Ft"
R411163,"2308 LITTLE TREE BEND, CEDAR PARK, TX  78613","$450,120",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411163,"2,272 Sq. Ft"
R411164,"2306 LITTLE TREE BEND, CEDAR PARK, TX  78613","$402,842",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411164,"1,877 Sq. Ft"
R411165,"2304 LITTLE TREE BEND, CEDAR PARK, TX  78613","$595,085",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411165,"4,204 Sq. Ft"
R411166,"2302 LITTLE TREE BEND, CEDAR PARK, TX  78613","$497,145",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411166,"2,590 Sq. Ft"
R411167,"2300 LITTLE TREE BEND, CEDAR PARK, TX  78613","$570,764",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411167,"3,743 Sq. Ft"
R411168,"2208 LITTLE TREE BEND, CEDAR PARK, TX  78613","$583,389",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411168,"4,054 Sq. Ft"
R411169,"2206 LITTLE TREE BEND, CEDAR PARK, TX  78613","$407,128",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411169,"1,900 Sq. Ft"
R411170,"2204 LITTLE TREE BEND, CEDAR PARK, TX  78613","$594,014",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411170,"4,172 Sq. Ft"
R411171,"2202 LITTLE TREE BEND, CEDAR PARK, TX  78613","$524,225",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411171,"2,525 Sq. Ft"
R411172,"2200 LITTLE TREE BEND, CEDAR PARK, TX  78613","$442,367",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411172,"2,126 Sq. Ft"
R411173,"2201 PENA BLANCA DR, CEDAR PARK, TX  78613","$524,461",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411173,"2,799 Sq. Ft"
R411174,"2203 PENA BLANCA DR, CEDAR PARK, TX  78613","$548,747",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411174,"3,512 Sq. Ft"
R411175,"2315 LITTLE TREE BEND, CEDAR PARK, TX  78613","$665,353",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411175,"4,378 Sq. Ft"
R411176,"2313 LITTLE TREE BEND, CEDAR PARK, TX  78613","$602,011",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411176,"4,172 Sq. Ft"
R411177,"2311 LITTLE TREE BEND, CEDAR PARK, TX  78613","$571,246",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411177,"3,757 Sq. Ft"
R411178,"2309 LITTLE TREE BEND, CEDAR PARK, TX  78613","$542,179",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411178,"2,842 Sq. Ft"
R411179,"2307 LITTLE TREE BND, CEDAR PARK, TX  78613","$479,550",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411179,"2,574 Sq. Ft"
R411180,"2305 LITTLE TREE BEND, CEDAR PARK, TX  78613","$522,910",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R411180,"2,409 Sq. Ft"
